"x"
-0.00707146925276085
0.000494770012862242
-0.945387508492367
-2.4554172576086
299.721064046259
298.849813661932
299.697802612789
298.841210858395
299.670868376579
298.830874654934
299.640108791119
298.818404719586
299.605442592752
298.803385998849
299.566844802641
298.785418874869
299.524328221973
298.764148518823
299.477925668482
298.739287669485
299.427675944787
298.710628605494
299.373614774318
298.678042887352
299.315770436353
298.641470520885
299.254162853616
298.600902471512
299.188804639722
298.556361277168
299.119702837198
298.507883836831
299.046860536527
298.455508849864
298.970278018954
298.399269467157
298.889953389321
298.339190439303
298.805882824276
298.275288190839
298.718060601811
298.207572346522
298.626479046784
298.136047542613
298.531128475838
298.060714899825
298.431997178609
297.98157295323
298.32907144172
297.898618098755
298.222335607235
297.811844720531
298.111772153321
297.721245163014
297.997361779638
297.626809664183
297.87908353367
297.528526311542
297.756914870065
297.426381042068
297.630831781974
297.320357682892
297.500808903099
297.210438021319
297.366819623441
297.096601879053
297.228836214271
296.978827258469
297.086829964886
296.857090367356
296.940771326411
296.731365770624
296.790630101936
296.601626487421
296.636375588639
296.467844102671
296.477976819058
296.329988893342
296.315402753787
296.188029962904
296.148622542155
296.04193539261
295.977605788034
295.891672408683
295.802322846454
295.737207568714
295.62274514929
295.578506969333
295.438845562173
295.415536477515
295.250598774783
295.248261987993
295.057981726574
295.076649709432
294.860974069892
294.900666482121
294.659558671293
294.720280122746
294.453722158179
294.535459842477
294.243455497843
294.346176628862
294.02875463025
294.152403767031
293.809621135303
293.954117320021
293.586062948054
293.75129671614
293.358095113745
293.543925360781
293.125740583511
293.331991305656
292.889031047636
293.115487971451
292.648007802662
292.894414924419
292.402722647355
292.668778706565
292.153238801213
292.438593718003
291.899631837585
292.203883148833
291.641990621794
291.964679956418
291.380418242776
291.721027882228
291.115032924706
291.472982500509
290.845968902978
291.220612288891
290.573377246667
290.96399970865
290.297426607413
290.703242279839
290.018303872497
290.438453633763
289.73621469792
290.169764522535
289.451383895656
289.897323762686
289.164055648028
289.621299087186
288.874493521609
289.341877877862
288.582980253304
289.059267748273
288.289817282501
288.773696945816
287.995324005589
288.485414541327
287.69983673284
288.194690374976
287.403707332765
287.901814729017
287.107301555539
287.607097701062
286.810997034973
287.310868256188
286.515180977593
287.013472942349
286.220247549418
286.715274258704
285.926595037338
286.416648693199
285.63462269118
286.117984390684
285.344727541434
285.819678586055
285.057300927142
285.522134688562
284.772725104353
285.225759132524
284.491369833405
284.930958118949
284.213589067464
284.638134191373
283.93971782075
284.347682781661
283.670069286454
284.05998878694
283.404932271116
283.775423253077
283.144569003104
283.494340238212
282.889213361292
283.2170739249
282.63906955651
282.943936041543
282.394311283657
282.675213643526
282.155081347269
282.411167292288
281.921491748593
282.152029657223
281.693624208679
281.898004551549
281.471531090203
281.649266399888
281.255236671289
281.405960122907
281.044738717733
281.168201413573
280.840010295905
280.936077370783
280.641001767227
280.709647449551
280.447642906085
280.488944682626
280.259845086237
280.273977126319
280.077503485538
280.064729483133
279.900499264855
279.861164855265
279.728701683761
279.663226585846
279.561970122633
279.470840148484
279.400155987733
279.283915049958
279.24310448243
279.102346715571
279.090656233653
278.926018331282
278.94264876793
278.754802621332
278.798917835778
278.588563544343
278.65929858678
278.427157894837
278.523626599434
278.270436796079
278.391738779776
278.118247105543
278.263474119379
277.970432654311
278.138674352373
277.826835448497
278.017184485924
277.687296669926
277.898853246478
277.551657634003
277.783533431499
277.419760606809
277.671082184207
277.291449525692
277.561361199202
277.166570622369
277.454236863855
277.044972953668
277.349580365696
276.926508853334
277.247267717451
276.811034294683
277.147179775839
276.698409192356
277.04920223194
276.588497640967
276.9532255317
276.48116808369
276.859144820251
276.376293443436
276.766859844076
276.273751201829
276.676274842974
276.173423440043
276.587298430259
276.075196845331
276.499843463928
275.978962688095
276.41382691122
275.88461677391
276.329169708569
275.792059374536
276.245796618735
275.701195141513
276.163636086562
275.61193300558
276.082620094621
275.524186064774
276.002684019762
275.437871463744
275.923766491443
275.352910266485
275.84580925251
275.26922732441
275.768757023017
275.186751141432
275.692557367493
275.105413737448
275.617160566023
275.025150511465
275.54251948938
274.945900105346
275.46858947839
274.867604269047
275.395328227305
274.790207725461
275.322695673281
274.713658050712
275.250653886511
274.637905529704
275.179166970146
274.562903053715
275.108200958834
274.488605982236
